judet,localitate,tip artera,denumire artera,numar,codpostal,sector
Bucuresti,Bucuresti,Stradă,Lânăriei,nr. 93-101,40323,4
Bucuresti,Bucuresti,Stradă,Lânăriei,nr. 90-96,40327,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 21,40236,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 23-25,40237,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 27-T,40238,4
Bucuresti,Bucuresti,Stradă,Bălăşanu Alexandru,,40287,4
Bucuresti,Bucuresti,Bulevard,Şincai Gheorghe,nr. 2-4,40315,4
Bucuresti,Bucuresti,Bulevard,Şincai Gheorghe,nr. 6-10,40316,4
Bucuresti,Bucuresti,Stradă,Rădulescu Drumea,,40336,4
Bucuresti,Bucuresti,Stradă,Didiţel,,40337,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 13-15,40234,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 17-19,40235,4
Bucuresti,Bucuresti,Stradă,Poteraşi,nr. 23-T,40264,4
Bucuresti,Bucuresti,Stradă,Poteraşi,nr. 20-T,40266,4
Bucuresti,Bucuresti,Stradă,Cuza Vodă,nr. 57-89,40282,4
Bucuresti,Bucuresti,Stradă,Cuza Vodă,nr. 91-T,40283,4
Bucuresti,Bucuresti,Stradă,Cuza Vodă,nr. 50-90,40285,4
Bucuresti,Bucuresti,Stradă,Cuza Vodă,nr. 92-T,40286,4
Bucuresti,Bucuresti,Stradă,Leon Vodă,,40288,4
Bucuresti,Bucuresti,Stradă,Andersen Hans Christian,,40289,4
Bucuresti,Bucuresti,Stradă,Cuza Elena,,40331,4
Bucuresti,Bucuresti,Stradă,Roată Ion,,40332,4
Bucuresti,Bucuresti,Stradă,Tunului,,40333,4
Bucuresti,Bucuresti,Stradă,Vitejescu,,40334,4
Bucuresti,Bucuresti,Stradă,Rădăuţi,,40335,4
Bucuresti,Bucuresti,Stradă,Sfântul Ilie,,40114,4
Bucuresti,Bucuresti,Stradă,Silvestri Constantin,,40115,4
Bucuresti,Bucuresti,Stradă,Justiţiei,nr. 1-53,40116,4
Bucuresti,Bucuresti,Stradă,Justiţiei,nr. 2-40,40118,4
Bucuresti,Bucuresti,Bulevard,Regina Maria,nr. 1-11,40121,4
Bucuresti,Bucuresti,Bulevard,Regina Maria,nr. 13-T,40122,4
Bucuresti,Bucuresti,Bulevard,Regina Maria,nr. 2,40123,4
Bucuresti,Bucuresti,Bulevard,Regina Maria,nr. 4,40124,4
Bucuresti,Bucuresti,Bulevard,Regina Maria,nr. 6-T,40125,4
Bucuresti,Bucuresti,Stradă,Poiana Florilor,,40147,4
Bucuresti,Bucuresti,Stradă,Patriarhiei,,40161,4
Bucuresti,Bucuresti,Intrare,"Miron Cristea, mitropolit",,40162,4
Bucuresti,Bucuresti,Alee,Dealul Mitropoliei,,40163,4
Bucuresti,Bucuresti,Stradă,"Vasilescu G. Mircea Mihail, cpt.",,40184,4
Bucuresti,Bucuresti,Stradă,Chindiei,,40185,4
Bucuresti,Bucuresti,Stradă,"Poenaru Bordea, col.",nr. 1-T,40092,4
Bucuresti,Bucuresti,Stradă,"Poenaru Bordea, col.",nr. 2-10,40093,4
Bucuresti,Bucuresti,Stradă,"Poenaru Bordea, col.",nr. 12-T,40094,4
Bucuresti,Bucuresti,Stradă,Danielopol Gheorghe,,40095,4
Bucuresti,Bucuresti,Stradă,Palatul Justiţiei,,40096,4
Bucuresti,Bucuresti,Stradă,Justiţiei,nr. 55-T,40117,4
Bucuresti,Bucuresti,Stradă,Justiţiei,nr. 42-T,40119,4
Bucuresti,Bucuresti,Stradă,Georgescu George,nr. 1-47,40131,4
Bucuresti,Bucuresti,Stradă,Georgescu George,nr. 49-T,40132,4
Bucuresti,Bucuresti,Stradă,Georgescu George,nr. 2-54,40133,4
Bucuresti,Bucuresti,Stradă,Georgescu George,nr. 56-T,40134,4
Bucuresti,Bucuresti,Intrare,Moroiu Eliza,,40135,4
Bucuresti,Bucuresti,Stradă,Tismana,,40136,4
Bucuresti,Bucuresti,Stradă,Gladiolelor,nr. 1-7,40141,4
Bucuresti,Bucuresti,Stradă,Gladiolelor,nr. 9-11,40142,4
Bucuresti,Bucuresti,Stradă,Gladiolelor,nr. 13-T,40143,4
Bucuresti,Bucuresti,Stradă,Gladiolelor,nr. 2-6,40144,4
Bucuresti,Bucuresti,Stradă,Gladiolelor,nr. 8,40145,4
Bucuresti,Bucuresti,Stradă,Gladiolelor,nr. 10-T,40146,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 1-3,40231,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 5-7,40232,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 9-11,40233,4
Bucuresti,Bucuresti,Stradă,Crişului,,40277,4
Bucuresti,Bucuresti,Stradă,Oiţelor,,40278,4
Bucuresti,Bucuresti,Stradă,Cuza Vodă,nr. 1-55,40281,4
Bucuresti,Bucuresti,Stradă,Cuza Vodă,nr. 2-48,40284,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 2-6,40031,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 8,40032,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 10,40033,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 12,40034,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 14-54,40035,4
Bucuresti,Bucuresti,Bulevard,Mărăşeşti,nr. 107-137,40253,4
Bucuresti,Bucuresti,Bulevard,Mărăşeşti,nr. 64-100,40256,4
Bucuresti,Bucuresti,Stradă,Ciobanu Mircea,,40271,4
Bucuresti,Bucuresti,Stradă,Radu Vodă,nr. 1-15,40272,4
Bucuresti,Bucuresti,Stradă,Radu Vodă,nr. 17-T,40273,4
Bucuresti,Bucuresti,Stradă,Radu Vodă,nr. 2-14,40274,4
Bucuresti,Bucuresti,Stradă,Radu Vodă,nr. 16-T,40275,4
Bucuresti,Bucuresti,Stradă,Mihnea Vodă,,40276,4
Bucuresti,Bucuresti,Stradă,Bibescu Vodă,nr. 1-T,40151,4
Bucuresti,Bucuresti,Stradă,Bibescu Vodă,nr. 2-T,40152,4
Bucuresti,Bucuresti,Intrare,Bibescu Vodă,,40153,4
Bucuresti,Bucuresti,Stradă,Sfânta Ecaterina,nr. 1-T,40154,4
Bucuresti,Bucuresti,Stradă,Sfânta Ecaterina,nr. 2-T,40155,4
Bucuresti,Bucuresti,Stradă,Profesorilor,,40156,4
Bucuresti,Bucuresti,Stradă,Văcărescu Ienăchiţă,,40157,4
Bucuresti,Bucuresti,Stradă,Principatele Unite,nr. 1-T,40164,4
Bucuresti,Bucuresti,Stradă,Principatele Unite,nr. 2-T,40165,4
Bucuresti,Bucuresti,Stradă,Titus,,40166,4
Bucuresti,Bucuresti,Stradă,Muzelor,,40191,4
Bucuresti,Bucuresti,Stradă,"Budai-Deleanu Ioan, scriitor",,40192,4
Bucuresti,Bucuresti,Stradă,Concordiei,,40193,4
Bucuresti,Bucuresti,Piaţă,Concordiei,,40194,4
Bucuresti,Bucuresti,Cale,Şerban Vodă,nr. 1-33,40201,4
Bucuresti,Bucuresti,Cale,Şerban Vodă,nr. 35-41,40202,4
Bucuresti,Bucuresti,Cale,Şerban Vodă,nr. 43,40203,4
Bucuresti,Bucuresti,Cale,Şerban Vodă,nr. 2-24,40211,4
Bucuresti,Bucuresti,Cale,Şerban Vodă,nr. 26-74,40212,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 2,40241,4
Bucuresti,Bucuresti,Bulevard,Cantemir Dimitrie,nr. 4-10,40242,4
Bucuresti,Bucuresti,Stradă,11 Iunie,nr. 1-T,40171,4
Bucuresti,Bucuresti,Stradă,11 Iunie,nr. 2-T,40172,4
Bucuresti,Bucuresti,Intrare,Ovidiu,,40173,4
Bucuresti,Bucuresti,Stradă,"Preoţescu Gheorghe, cpt.",nr. 1-T,40174,4
Bucuresti,Bucuresti,Stradă,"Preoţescu Gheorghe, cpt.",nr. 2-T,40175,4
Bucuresti,Bucuresti,Intrare,"Preoţescu Gheorghe, cpt.",,40176,4
Bucuresti,Bucuresti,Intrare,Drăguşa,,40177,4
Bucuresti,Bucuresti,Stradă,Ipoteşti,,40178,4
Bucuresti,Bucuresti,Stradă,Deceneu,,40179,4
Bucuresti,Bucuresti,Stradă,Cornelia,,40181,4
Bucuresti,Bucuresti,Stradă,Gramont,,40182,4
Bucuresti,Bucuresti,Stradă,Episcopul Chesarie,,40183,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 56-72,40036,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 74-84,40037,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 86-96,40038,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 98-130,40039,4
Bucuresti,Bucuresti,Piaţă,Bucur,,40291,4
Bucuresti,Bucuresti,Stradă,Bucur,,40292,4
Bucuresti,Bucuresti,Intrare,Miului,,40293,4
Bucuresti,Bucuresti,Stradă,Între Gârle,,40294,4
Bucuresti,Bucuresti,Intrare,Nestorel,,40295,4
Bucuresti,Bucuresti,Intrare,Pielari,,40296,4
Bucuresti,Bucuresti,Stradă,Tăbăcarilor,nr. 1-T,40297,4
Bucuresti,Bucuresti,Stradă,Tăbăcarilor,nr. 2-T,40298,4
Bucuresti,Bucuresti,Stradă,Verzişori,,40301,4
Bucuresti,Bucuresti,Stradă,Avalanşei,nr. 1-15,40302,4
Bucuresti,Bucuresti,Stradă,Avalanşei,nr. 17-T,40303,4
Bucuresti,Bucuresti,Stradă,Avalanşei,nr. 2-10,40304,4
Bucuresti,Bucuresti,Stradă,Avalanşei,nr. 12-T,40305,4
Bucuresti,Bucuresti,Intrare,Albiliţei,,40306,4
Bucuresti,Bucuresti,Stradă,"Boroczin, mr.",,40307,4
Bucuresti,Bucuresti,Stradă,Liciu Petre,,40308,4
Bucuresti,Bucuresti,Stradă,Romanescu Aristizza,,40309,4
Bucuresti,Bucuresti,Bulevard,Şincai Gheorghe,nr. 1-5,40311,4
Bucuresti,Bucuresti,Bulevard,Şincai Gheorghe,nr. 7-9,40312,4
Bucuresti,Bucuresti,Bulevard,Şincai Gheorghe,nr. 11-13,40313,4
Bucuresti,Bucuresti,Bulevard,Şincai Gheorghe,nr. 15-T,40314,4
Bucuresti,Bucuresti,Stradă,Lânăriei,nr. 1-45,40321,4
Bucuresti,Bucuresti,Stradă,Lânăriei,nr. 47-91,40322,4
Bucuresti,Bucuresti,Stradă,Lânăriei,nr. 2-40,40325,4
Bucuresti,Bucuresti,Stradă,Lânăriei,nr. 42-88,40326,4
Bucuresti,Bucuresti,Bulevard,Şincai Gheorghe,nr. 12-T,40317,4
Bucuresti,Bucuresti,Alee,Borcea,,40421,4
Bucuresti,Bucuresti,Stradă,Ruginoasa,,40422,4
Bucuresti,Bucuresti,Stradă,Tănase Maria,nr. 1-T,40423,4
Bucuresti,Bucuresti,Stradă,Tănase Maria,nr. 2-T,40424,4
Bucuresti,Bucuresti,Stradă,Viorele,nr. 26-28,40427,4
Bucuresti,Bucuresti,Stradă,Viorele,nr. 30-32,40428,4
Bucuresti,Bucuresti,Stradă,Viorele,nr. 34-T,40429,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 1-3,40341,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 5-11,40342,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 13-19,40343,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 21-25,40344,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 27-29,40345,4
Bucuresti,Bucuresti,Stradă,Vişana,nr. 9-T,40393,4
Bucuresti,Bucuresti,Stradă,Vişana,nr. 6-T,40395,4
Bucuresti,Bucuresti,Alee,Vişana,,40396,4
Bucuresti,Bucuresti,Stradă,Trestiana,nr. 1,40371,4
Bucuresti,Bucuresti,Stradă,Trestiana,nr. 3-5,40372,4
Bucuresti,Bucuresti,Stradă,Trestiana,nr. 7-9,40373,4
Bucuresti,Bucuresti,Stradă,Trestiana,nr. 11-13,40374,4
Bucuresti,Bucuresti,Stradă,Trestiana,nr. 15-T,40375,4
Bucuresti,Bucuresti,Stradă,Trestiana,nr. 2-T,40376,4
Bucuresti,Bucuresti,Alee,Trestiana,nr. 1-T,40377,4
Bucuresti,Bucuresti,Alee,Trestiana,nr. 2-T,40378,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 132-160,40041,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 178-218,40056,4
Bucuresti,Bucuresti,Intrare,Văcăreşti,,40072,4
Bucuresti,Bucuresti,Stradă,Piscului,nr. 1-9,40401,4
Bucuresti,Bucuresti,Stradă,Piscului,nr. 11-13,40402,4
Bucuresti,Bucuresti,Stradă,Piscului,nr. 15-T,40403,4
Bucuresti,Bucuresti,Stradă,Piscului,nr. 2-12,40404,4
Bucuresti,Bucuresti,Stradă,Piscului,nr. 14-16,40405,4
Bucuresti,Bucuresti,Stradă,Piscului,nr. 18-T,40406,4
Bucuresti,Bucuresti,Stradă,Sibiel,nr. 1-T,40436,4
Bucuresti,Bucuresti,Stradă,Sibiel,nr. 2-T,40437,4
Bucuresti,Bucuresti,Alee,Zânelor,,40438,4
Bucuresti,Bucuresti,Intrare,Bologa,,40439,4
Bucuresti,Bucuresti,Stradă,Dâmbovnicului,,40441,4
Bucuresti,Bucuresti,Splai,Unirii,nr. 162-200,40042,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 161-199,40051,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 201-203,40052,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 205-209,40053,4
Bucuresti,Bucuresti,Şosea,Mihai Bravu,nr. 602-T,40074,4
Bucuresti,Bucuresti,Stradă,Vişana,nr. 1-3,40391,4
Bucuresti,Bucuresti,Stradă,Vişana,nr. 5-7,40392,4
Bucuresti,Bucuresti,Stradă,Vişana,nr. 2-4,40394,4
Bucuresti,Bucuresti,Stradă,Cărămidarii de Jos,nr. 1-3,40407,4
Bucuresti,Bucuresti,Stradă,Cărămidarii de Jos,nr. 5-T,40408,4
Bucuresti,Bucuresti,Stradă,Cărămidarii de Jos,nr. 2-T,40409,4
Bucuresti,Bucuresti,Bulevard,Abatorului,nr. 1-T,40414,4
Bucuresti,Bucuresti,Bulevard,Abatorului,nr. 2-T,40415,4
Bucuresti,Bucuresti,Stradă,Tohani,nr. 1-T,40381,4
Bucuresti,Bucuresti,Stradă,Tohani,nr. 2-T,40382,4
Bucuresti,Bucuresti,Alee,Tohani,,40383,4
Bucuresti,Bucuresti,Stradă,Poenari,nr. 1-T,40384,4
Bucuresti,Bucuresti,Stradă,Poenari,nr. 2-T,40385,4
Bucuresti,Bucuresti,Alee,Poenari,,40386,4
Bucuresti,Bucuresti,Stradă,Viorele,nr. 1-T,40425,4
Bucuresti,Bucuresti,Stradă,Viorele,nr. 2-24,40426,4
Bucuresti,Bucuresti,Stradă,Albinelor,,40431,4
Bucuresti,Bucuresti,Stradă,Rădulescu-Motru Constantin,nr. 1-23,40361,4
Bucuresti,Bucuresti,Stradă,Rădulescu-Motru Constantin,nr. 25-T,40362,4
Bucuresti,Bucuresti,Stradă,Rădulescu-Motru Constantin,nr. 2-6,40363,4
Bucuresti,Bucuresti,Stradă,Rădulescu-Motru Constantin,nr. 8-12,40364,4
Bucuresti,Bucuresti,Stradă,Rădulescu-Motru Constantin,nr. 14-18,40365,4
Bucuresti,Bucuresti,Stradă,Rădulescu-Motru Constantin,nr. 20-T,40366,4
Bucuresti,Bucuresti,Stradă,Mocăncuţei,,40367,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 211-251,40054,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 244-276,40062,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 278-298,40063,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 31-33,40346,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 35-37,40347,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 39-41,40348,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 43-45,40349,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 47-49,40351,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 51-T,40352,4
Bucuresti,Bucuresti,Bulevard,Tineretului,nr. 2-T,40353,4
Bucuresti,Bucuresti,Cale,Piscului,,40354,4
Bucuresti,Bucuresti,Alee,Livada cu Duzi,,40413,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 220-230,40057,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 232-234,40058,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 236-238,40059,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 240-242,40061,4
Bucuresti,Bucuresti,Stradă,Baladei,nr. 1-T,40411,4
Bucuresti,Bucuresti,Stradă,Baladei,nr. 2-T,40412,4
Bucuresti,Bucuresti,Stradă,Stanciu V. V.,nr. 1-5,40432,4
Bucuresti,Bucuresti,Stradă,Stanciu V. V.,nr. 7-T,40433,4
Bucuresti,Bucuresti,Stradă,Stanciu V. V.,nr. 2-14,40434,4
Bucuresti,Bucuresti,Stradă,Stanciu V. V.,nr. 16-T,40435,4
Bucuresti,Bucuresti,Stradă,Plugarilor,nr. 1-T,40442,4
Bucuresti,Bucuresti,Stradă,Plugarilor,nr. 2-T,40443,4
Bucuresti,Bucuresti,Alee,Bran,,40444,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 253-T,40055,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 300-308,40064,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 310-318,40065,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 320-324,40066,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 326-330,40067,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 332-338,40068,4
Bucuresti,Bucuresti,Şosea,Mihai Bravu,nr. 539-T,40073,4
Bucuresti,Bucuresti,Stradă,Stamate Costache,,41206,4
Bucuresti,Bucuresti,Intrare,Bogza,,41207,4
Bucuresti,Bucuresti,Intrare,Cerealelor,,41208,4
Bucuresti,Bucuresti,Intrare,Tămădău,,41209,4
Bucuresti,Bucuresti,Stradă,Glădiţei,,41211,4
Bucuresti,Bucuresti,Intrare,Ciorogârla,,41212,4
Bucuresti,Bucuresti,Intrare,Cristalului,,41233,4
Bucuresti,Bucuresti,Stradă,Mugurel,,41234,4
Bucuresti,Bucuresti,Intrare,Obiceiului,,41235,4
Bucuresti,Bucuresti,Intrare,Obârşiei,,41236,4
Bucuresti,Bucuresti,Intrare,Poveţei,,41237,4
Bucuresti,Bucuresti,Stradă,Secerei,,41238,4
Bucuresti,Bucuresti,Intrare,Secerei,,41239,4
Bucuresti,Bucuresti,Intrare,Bod,,41213,4
Bucuresti,Bucuresti,Stradă,Povestei,,41214,4
Bucuresti,Bucuresti,Intrare,Povestei,,41215,4
Bucuresti,Bucuresti,Intrare,Belciugatele,,41216,4
Bucuresti,Bucuresti,Intrare,Obstacolului,,41217,4
Bucuresti,Bucuresti,Stradă,Ineluş,,41218,4
Bucuresti,Bucuresti,Intrare,Gâsea,,41219,4
Bucuresti,Bucuresti,Intrare,"Ilie Nicolae, serg. maj.",,41221,4
Bucuresti,Bucuresti,Stradă,Ungra,,41222,4
Bucuresti,Bucuresti,Stradă,"Ion G. Ioan, sold.",,41223,4
Bucuresti,Bucuresti,Intrare,"Ion G. Ioan, sold.",,41224,4
Bucuresti,Bucuresti,Stradă,Şezătoarei,,41225,4
Bucuresti,Bucuresti,Intrare,Vicşani,,41226,4
Bucuresti,Bucuresti,Stradă,"Gheorghe Vasile, cap.",,41227,4
Bucuresti,Bucuresti,Stradă,Şeica,,41228,4
Bucuresti,Bucuresti,Intrare,"Brujba Ion, serg.",,41229,4
Bucuresti,Bucuresti,Intrare,"Rusu Olteanu, cap.",,41231,4
Bucuresti,Bucuresti,Stradă,Volovăţ,,41232,4
Bucuresti,Bucuresti,Stradă,Mărţişor,nr. 1-T,41241,4
Bucuresti,Bucuresti,Stradă,Mărţişor,nr. 2-T,41242,4
Bucuresti,Bucuresti,Stradă,Dâmbului,,41243,4
Bucuresti,Bucuresti,Intrare,Urcuşului,,41244,4
Bucuresti,Bucuresti,Stradă,Cetinei,,41245,4
Bucuresti,Bucuresti,Stradă,Ghindei,,41246,4
Bucuresti,Bucuresti,Stradă,Jirului,,41247,4
Bucuresti,Bucuresti,Stradă,Cărăruia,,41248,4
Bucuresti,Bucuresti,Stradă,Pajiştei,,41249,4
Bucuresti,Bucuresti,Stradă,Stânei,,41251,4
Bucuresti,Bucuresti,Stradă,Colnicului,,41252,4
Bucuresti,Bucuresti,Intrare,Baba Voica,,41253,4
Bucuresti,Bucuresti,Stradă,Lăstarului,,41254,4
Bucuresti,Bucuresti,Stradă,Simigiului,,41255,4
Bucuresti,Bucuresti,Stradă,Prinosului,nr. 1-T,41256,4
Bucuresti,Bucuresti,Stradă,Prinosului,nr. 2-T,41257,4
Bucuresti,Bucuresti,Stradă,Vestitorului,,41261,4
Bucuresti,Bucuresti,Stradă,Inului,,41262,4
Bucuresti,Bucuresti,Intrare,Secarei,,41263,4
Bucuresti,Bucuresti,Stradă,Daracului,,41264,4
Bucuresti,Bucuresti,Stradă,Brazdei,,41265,4
Bucuresti,Bucuresti,Stradă,Obolului,,41266,4
Bucuresti,Bucuresti,Intrare,Fieni,,41267,4
Bucuresti,Bucuresti,Stradă,Floarea Soarelui,,41271,4
Bucuresti,Bucuresti,Stradă,Secerişului,,41272,4
Bucuresti,Bucuresti,Stradă,Grâului,,41273,4
Bucuresti,Bucuresti,Stradă,Petrescu Mihail,,41274,4
Bucuresti,Bucuresti,Stradă,Bărcăneşti,,41275,4
Bucuresti,Bucuresti,Drum,Drumul lui David,,41276,4
Bucuresti,Bucuresti,Stradă,Firul Văii,,41277,4
Bucuresti,Bucuresti,Intrare,Gura Ocniţei,,41281,4
Bucuresti,Bucuresti,Intrare,Potecii,,41282,4
Bucuresti,Bucuresti,Drum,Zăplazului,,41283,4
Bucuresti,Bucuresti,Intrare,Plumbului,,41581,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 340-458,40069,4
Bucuresti,Bucuresti,Cale,Văcăreşti,nr. 460-T,40071,4
Bucuresti,Bucuresti,Stradă,Pridvorului,nr. 1-9,41201,4
Bucuresti,Bucuresti,Stradă,Pridvorului,nr. 11-17,41202,4
Bucuresti,Bucuresti,Stradă,Pridvorului,nr. 19-T,41203,4
Bucuresti,Bucuresti,Stradă,Pridvorului,nr. 2-T,41204,4
Bucuresti,Bucuresti,Stradă,Turlei,,41205,4
Bucuresti,Bucuresti,Şosea,Olteniţei,nr. 1-7,41291,4
Bucuresti,Bucuresti,Şosea,Olteniţei,nr. 2-14,41312,4
Bucuresti,Bucuresti,Şosea,Olteniţei,nr. 16-24,41313,4
Bucuresti,Bucuresti,Stradă,Padeşu,nr. 8-10,41345,4
Bucuresti,Bucuresti,Stradă,Simion,,41348,4
Bucuresti,Bucuresti,Stradă,Laloşu,nr. 1-3,41353,4
Bucuresti,Bucuresti,Stradă,Laloşu,nr. 2-10,41355,4
Bucuresti,Bucuresti,Stradă,Militaru Stoian,nr. 2-4,40716,4
Bucuresti,Bucuresti,Şosea,Olteniţei,nr. 9-21,41292,4
Bucuresti,Bucuresti,Şosea,Olteniţei,nr. 26-28,41314,4
Bucuresti,Bucuresti,Şosea,Olteniţei,nr. 30-38,41315,4
Bucuresti,Bucuresti,Şosea,Olteniţei,nr. 40-44,41316,4
Bucuresti,Bucuresti,Stradă,Padeşu,nr. 31-T,41343,4
Bucuresti,Bucuresti,Stradă,Padeşu,nr. 12-T,41346,4
Bucuresti,Bucuresti,Stradă,Fraţii Făgărăşanu,nr. 47-T,40732,4
Bucuresti,Bucuresti,Stradă,Fraţii Făgărăşanu,nr. 40-T,40734,4
Bucuresti,Bucuresti,Stradă,Alunişului,nr. 95-171,40743,4
Bucuresti,Bucuresti,Stradă,Alunişului,nr. 104-172,40747,4
Bucuresti,Bucuresti,Stradă,"Dimitrescu Ştefan, pictor",nr. 23-T,41364,4
Bucuresti,Bucuresti,Stradă,"Dimitrescu Ştefan, pictor",nr. 10-T,41366,4
Bucuresti,Bucuresti,Stradă,Bâldana,,41381,4
Bucuresti,Bucuresti,Stradă,Băcia,,41382,4
Bucuresti,Bucuresti,Stradă,Podul Înalt,,41383,4
Bucuresti,Bucuresti,Stradă,Puţul Înalt,,41384,4
Bucuresti,Bucuresti,Stradă,Peroni,nr. 1-T,41385,4
Bucuresti,Bucuresti,Stradă,Peroni,nr. 2-T,41386,4
Bucuresti,Bucuresti,Intrare,Smaranda,,41387,4
Bucuresti,Bucuresti,Intrare,Ispravei,,41388,4
Bucuresti,Bucuresti,Stradă,Duminicii,nr. 1-T,41397,4
Bucuresti,Bucuresti,Stradă,Duminicii,nr. 2-T,41398,4
Bucuresti,Bucuresti,Stradă,Boccaccio Giovanni,nr. 1-95,41401,4
Bucuresti,Bucuresti,Stradă,Boccaccio Giovanni,nr. 97-T,41402,4
Bucuresti,Bucuresti,Stradă,Boccaccio Giovanni,nr. 2-T,41403,4
Bucuresti,Bucuresti,Stradă,"Mincă Dumitru, sold.",nr. 1-23,41405,4
Bucuresti,Bucuresti,Stradă,"Mincă Dumitru, sold.",nr. 2-28,41407,4
Bucuresti,Bucuresti,Stradă,Vlădeni,nr. 69-T,41492,4
Bucuresti,Bucuresti,Stradă,Vlădeni,nr. 50-T,41494,4
Bucuresti,Bucuresti,Stradă,Alunişului,nr. 1-47,40741,4
Bucuresti,Bucuresti,Stradă,Alunişului,nr. 2-48,40745,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 2-4,41447,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 6-10,41448,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 12-14,41449,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 16-20,41451,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 22-60,41452,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 62-104,41453,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 49-57,41435,4
Bucuresti,Bucuresti,Bulevard,Brâncoveanu Constantin,nr. 59-71,41436,4
Bucuresti,Bucuresti,Alee,Cricovul Dulce,nr. 5-7,41522,4
Bucuresti,Bucuresti,Alee,Cricovul Dulce,nr. 9-T,41523,4
Bucuresti,Bucuresti,Alee,Cricovul Dulce,nr. 2-T,41524,4
Bucuresti,Bucuresti,Alee,Donea Diana Alexandra,nr. 1-T,41527,4
Bucuresti,Bucuresti,Alee,Donea Diana Alexandra,nr. 2-T,41528,4
Bucuresti,Bucuresti,Stradă,"Dinu Paraschiv, cap.",,41529,4
Bucuresti,Bucuresti,Alee,"Mirea Mioara Luiza, erou",nr. 6-T,41533,4
Bucuresti,Bucuresti,Alee,Cricovul Sărat,nr. 13-T,41536,4
Bucuresti,Bucuresti,Alee,Cricovul Sărat,nr. 2-T,41537,4
Bucuresti,Bucuresti,Stradă,Militaru Stoian,nr. 5-61,40712,4
Bucuresti,Bucuresti,Stradă,Militaru Stoian,nr. 6-54,40717,4
Bucuresti,Bucuresti,Stradă,Pometului,nr. 2-T,41352,4
Bucuresti,Bucuresti,Stradă,Laloşu,nr. 5-T,41354,4
